date,hour,day_of_week,is_weekend,demand_orders,is_peak
2025-04-06,11,Sunday,TRUE,32245,FALSE
2025-04-06,12,Sunday,TRUE,31657,FALSE
2025-04-06,13,Sunday,TRUE,32308,FALSE
2025-04-06,14,Sunday,TRUE,32100,FALSE
2025-04-06,15,Sunday,TRUE,30724,FALSE
2025-04-06,16,Sunday,TRUE,30704,FALSE
2025-04-06,17,Sunday,TRUE,28154,FALSE
2025-04-06,18,Sunday,TRUE,27788,FALSE
2025-04-06,19,Sunday,TRUE,24274,FALSE
2025-04-06,20,Saturday,TRUE,42974,TRUE
2025-04-06,21,Saturday,TRUE,34559,FALSE
2025-04-06,22,Saturday,TRUE,26189,FALSE
2025-04-06,23,Saturday,TRUE,18638,FALSE
2025-04-07,0,Monday,FALSE,8370,FALSE
2025-04-07,1,Monday,FALSE,12628,FALSE
2025-04-07,2,Monday,FALSE,22359,FALSE
2025-04-07,3,Monday,FALSE,34716,FALSE
2025-04-07,4,Monday,FALSE,44220,TRUE
2025-04-07,5,Monday,FALSE,37562,TRUE
2025-04-07,6,Monday,FALSE,31796,FALSE
2025-04-07,7,Monday,FALSE,29089,FALSE
2025-04-07,8,Monday,FALSE,28817,FALSE
2025-04-07,9,Monday,FALSE,29541,FALSE
2025-04-07,10,Monday,FALSE,31385,FALSE
2025-04-07,11,Monday,FALSE,31790,FALSE
2025-04-07,12,Monday,FALSE,32812,FALSE
2025-04-07,13,Monday,FALSE,36604,FALSE
2025-04-07,14,Monday,FALSE,34842,FALSE
2025-04-07,15,Monday,FALSE,29573,FALSE
2025-04-07,16,Monday,FALSE,29393,FALSE
2025-04-07,17,Monday,FALSE,28204,FALSE
2025-04-07,18,Monday,FALSE,24633,FALSE
2025-04-07,19,Monday,FALSE,20540,FALSE
2025-04-07,20,Sunday,TRUE,15381,FALSE
2025-04-07,21,Sunday,TRUE,8888,FALSE
2025-04-07,22,Sunday,TRUE,5733,FALSE
2025-04-07,23,Sunday,TRUE,5309,FALSE
2025-04-08,0,Tuesday,FALSE,7067,FALSE
2025-04-08,1,Tuesday,FALSE,11203,FALSE
2025-04-08,2,Tuesday,FALSE,20805,FALSE
2025-04-08,3,Tuesday,FALSE,34711,FALSE
2025-04-08,4,Tuesday,FALSE,42182,TRUE
2025-04-08,5,Tuesday,FALSE,35514,FALSE
2025-04-08,6,Tuesday,FALSE,28852,FALSE
2025-04-08,7,Tuesday,FALSE,26284,FALSE
2025-04-08,8,Tuesday,FALSE,26098,FALSE
2025-04-08,9,Tuesday,FALSE,27626,FALSE
2025-04-08,10,Tuesday,FALSE,31333,FALSE
2025-04-08,11,Tuesday,FALSE,31609,FALSE
2025-04-08,12,Tuesday,FALSE,32841,FALSE
2025-04-08,13,Tuesday,FALSE,37548,TRUE
2025-04-08,14,Tuesday,FALSE,37349,TRUE
2025-04-08,15,Tuesday,FALSE,34306,FALSE
2025-04-08,16,Tuesday,FALSE,35281,FALSE
2025-04-08,17,Tuesday,FALSE,33568,FALSE
2025-04-08,18,Tuesday,FALSE,30416,FALSE
2025-04-08,19,Tuesday,FALSE,23949,FALSE
2025-04-08,20,Monday,FALSE,13363,FALSE
2025-04-08,21,Monday,FALSE,7300,FALSE
2025-04-08,22,Monday,FALSE,4878,FALSE
2025-04-08,23,Monday,FALSE,4422,FALSE
2025-04-09,0,Wednesday,FALSE,8136,FALSE
2025-04-09,1,Wednesday,FALSE,12110,FALSE
2025-04-09,2,Wednesday,FALSE,21931,FALSE
2025-04-09,3,Wednesday,FALSE,35509,FALSE
2025-04-09,4,Wednesday,FALSE,43494,TRUE
2025-04-09,5,Wednesday,FALSE,38121,TRUE
2025-04-09,6,Wednesday,FALSE,30455,FALSE
2025-04-09,7,Wednesday,FALSE,27810,FALSE
2025-04-09,8,Wednesday,FALSE,27663,FALSE
2025-04-09,9,Wednesday,FALSE,28605,FALSE
2025-04-09,10,Wednesday,FALSE,31795,FALSE
2025-04-09,11,Wednesday,FALSE,31687,FALSE
2025-04-09,12,Wednesday,FALSE,33393,FALSE
2025-04-09,13,Wednesday,FALSE,37865,TRUE
2025-04-09,14,Wednesday,FALSE,39255,TRUE
2025-04-09,15,Wednesday,FALSE,36820,TRUE
2025-04-09,16,Wednesday,FALSE,36643,FALSE
2025-04-09,17,Wednesday,FALSE,35744,FALSE
2025-04-09,18,Wednesday,FALSE,32412,FALSE
2025-04-09,19,Wednesday,FALSE,25948,FALSE
2025-04-09,20,Tuesday,FALSE,15747,FALSE
2025-04-09,21,Tuesday,FALSE,8604,FALSE
2025-04-09,22,Tuesday,FALSE,5930,FALSE
2025-04-09,23,Tuesday,FALSE,5254,FALSE
2025-04-10,0,Thursday,FALSE,8743,FALSE
2025-04-10,1,Thursday,FALSE,12545,FALSE
2025-04-10,2,Thursday,FALSE,22198,FALSE
2025-04-10,3,Thursday,FALSE,36344,FALSE
2025-04-10,4,Thursday,FALSE,43009,TRUE
2025-04-10,5,Thursday,FALSE,36226,FALSE
2025-04-10,6,Thursday,FALSE,29698,FALSE
2025-04-10,7,Thursday,FALSE,27685,FALSE
2025-04-10,8,Thursday,FALSE,28283,FALSE
2025-04-10,9,Thursday,FALSE,29788,FALSE
2025-04-10,10,Thursday,FALSE,33518,FALSE
2025-04-10,11,Thursday,FALSE,34840,FALSE
2025-04-10,12,Thursday,FALSE,39082,TRUE
2025-04-10,13,Thursday,FALSE,43677,TRUE
2025-04-10,14,Thursday,FALSE,42078,TRUE
2025-04-10,15,Thursday,FALSE,39221,TRUE
2025-04-10,16,Thursday,FALSE,38389,TRUE
2025-04-10,17,Thursday,FALSE,37353,TRUE
2025-04-10,18,Thursday,FALSE,35873,FALSE
2025-04-10,19,Thursday,FALSE,29826,FALSE
2025-04-10,20,Wednesday,FALSE,17297,FALSE
2025-04-10,21,Wednesday,FALSE,9641,FALSE
2025-04-10,22,Wednesday,FALSE,6460,FALSE
2025-04-10,23,Wednesday,FALSE,6055,FALSE
2025-04-11,0,Friday,FALSE,9854,FALSE
2025-04-11,1,Friday,FALSE,12810,FALSE
2025-04-11,2,Friday,FALSE,22507,FALSE
2025-04-11,3,Friday,FALSE,35597,FALSE
2025-04-11,4,Friday,FALSE,41834,TRUE
2025-04-11,5,Friday,FALSE,35279,FALSE
2025-04-11,6,Friday,FALSE,33293,FALSE
2025-04-11,7,Friday,FALSE,30650,FALSE
2025-04-11,8,Friday,FALSE,33274,FALSE
2025-04-11,9,Friday,FALSE,34777,FALSE
2025-04-11,10,Friday,FALSE,38385,TRUE
2025-04-11,11,Friday,FALSE,38115,TRUE
2025-04-11,12,Friday,FALSE,38201,TRUE
2025-04-11,13,Friday,FALSE,43342,TRUE
2025-04-11,14,Friday,FALSE,49503,TRUE
2025-04-11,15,Friday,FALSE,50835,TRUE
2025-04-11,16,Friday,FALSE,49499,TRUE
2025-04-11,17,Friday,FALSE,47163,TRUE
2025-04-11,18,Friday,FALSE,48333,TRUE
2025-04-11,19,Friday,FALSE,46628,TRUE
2025-04-11,20,Thursday,FALSE,22221,FALSE
2025-04-11,21,Thursday,FALSE,13980,FALSE
2025-04-11,22,Thursday,FALSE,8906,FALSE
2025-04-11,23,Thursday,FALSE,7658,FALSE
2025-04-12,0,Saturday,TRUE,13564,FALSE
2025-04-12,1,Saturday,TRUE,11112,FALSE
2025-04-12,2,Saturday,TRUE,14386,FALSE
2025-04-12,3,Saturday,TRUE,19116,FALSE
2025-04-12,4,Saturday,TRUE,24190,FALSE
2025-04-12,5,Saturday,TRUE,29730,FALSE
2025-04-12,6,Saturday,TRUE,32919,FALSE
2025-04-12,7,Saturday,TRUE,34888,FALSE
2025-04-12,8,Saturday,TRUE,36189,FALSE
2025-04-12,9,Saturday,TRUE,38520,TRUE
2025-04-12,10,Saturday,TRUE,41124,TRUE
2025-04-12,11,Saturday,TRUE,42971,TRUE
2025-04-12,12,Saturday,TRUE,42668,TRUE
2025-04-12,13,Saturday,TRUE,43638,TRUE
2025-04-12,14,Saturday,TRUE,47622,TRUE
2025-04-12,15,Saturday,TRUE,48244,TRUE
2025-04-12,16,Saturday,TRUE,48096,TRUE
2025-04-12,17,Saturday,TRUE,45524,TRUE
2025-04-12,18,Saturday,TRUE,48068,TRUE
2025-04-12,19,Saturday,TRUE,45482,TRUE
2025-04-12,20,Friday,FALSE,39708,TRUE
2025-04-12,21,Friday,FALSE,30119,FALSE
2025-04-12,22,Friday,FALSE,22712,FALSE
2025-04-12,23,Friday,FALSE,16923,FALSE
2025-04-13,0,Sunday,TRUE,15486,FALSE
2025-04-13,1,Sunday,TRUE,11658,FALSE
2025-04-13,2,Sunday,TRUE,13302,FALSE
2025-04-13,3,Sunday,TRUE,16513,FALSE
2025-04-13,4,Sunday,TRUE,18532,FALSE
2025-04-13,5,Sunday,TRUE,23819,FALSE
2025-04-13,6,Sunday,TRUE,28827,FALSE
2025-04-13,7,Sunday,TRUE,30870,FALSE
2025-04-13,8,Sunday,TRUE,30859,FALSE
2025-04-13,9,Sunday,TRUE,31329,FALSE
2025-04-13,10,Sunday,TRUE,32102,FALSE
2025-04-13,11,Sunday,TRUE,31706,FALSE
2025-04-13,12,Sunday,TRUE,31391,FALSE
2025-04-13,13,Sunday,TRUE,31926,FALSE
2025-04-13,14,Sunday,TRUE,31285,FALSE
2025-04-13,15,Sunday,TRUE,31016,FALSE
2025-04-13,16,Sunday,TRUE,30619,FALSE
2025-04-13,17,Sunday,TRUE,30189,FALSE
2025-04-13,18,Sunday,TRUE,28401,FALSE
2025-04-13,19,Sunday,TRUE,23403,FALSE
2025-04-13,20,Saturday,TRUE,39221,TRUE
2025-04-13,21,Saturday,TRUE,31766,FALSE
2025-04-13,22,Saturday,TRUE,23689,FALSE
2025-04-13,23,Saturday,TRUE,18782,FALSE
2025-04-14,0,Monday,FALSE,8256,FALSE
2025-04-14,1,Monday,FALSE,11670,FALSE
2025-04-14,2,Monday,FALSE,18939,FALSE
2025-04-14,3,Monday,FALSE,26980,FALSE
2025-04-14,4,Monday,FALSE,33080,FALSE
2025-04-14,5,Monday,FALSE,29486,FALSE
2025-04-14,6,Monday,FALSE,25002,FALSE
2025-04-14,7,Monday,FALSE,23749,FALSE
2025-04-14,8,Monday,FALSE,24098,FALSE
2025-04-14,9,Monday,FALSE,24341,FALSE
2025-04-14,10,Monday,FALSE,25673,FALSE
2025-04-14,11,Monday,FALSE,26581,FALSE
2025-04-14,12,Monday,FALSE,27757,FALSE
2025-04-14,13,Monday,FALSE,30841,FALSE
2025-04-14,14,Monday,FALSE,30118,FALSE
2025-04-14,15,Monday,FALSE,27109,FALSE
2025-04-14,16,Monday,FALSE,27695,FALSE
2025-04-14,17,Monday,FALSE,27128,FALSE
2025-04-14,18,Monday,FALSE,24907,FALSE
2025-04-14,19,Monday,FALSE,19909,FALSE
2025-04-14,20,Sunday,TRUE,16197,FALSE
2025-04-14,21,Sunday,TRUE,9662,FALSE
2025-04-14,22,Sunday,TRUE,6662,FALSE
2025-04-14,23,Sunday,TRUE,5830,FALSE
2025-04-15,0,Tuesday,FALSE,7058,FALSE
2025-04-15,1,Tuesday,FALSE,10746,FALSE
2025-04-15,2,Tuesday,FALSE,18474,FALSE
2025-04-15,3,Tuesday,FALSE,27710,FALSE
2025-04-15,4,Tuesday,FALSE,35918,FALSE
2025-04-15,5,Tuesday,FALSE,32911,FALSE
2025-04-15,6,Tuesday,FALSE,26642,FALSE
2025-04-15,7,Tuesday,FALSE,24825,FALSE
2025-04-15,8,Tuesday,FALSE,24849,FALSE
2025-04-15,9,Tuesday,FALSE,25920,FALSE
2025-04-15,10,Tuesday,FALSE,27935,FALSE
2025-04-15,11,Tuesday,FALSE,28755,FALSE
2025-04-15,12,Tuesday,FALSE,30707,FALSE
2025-04-15,13,Tuesday,FALSE,33594,FALSE
2025-04-15,14,Tuesday,FALSE,33844,FALSE
2025-04-15,15,Tuesday,FALSE,31421,FALSE
2025-04-15,16,Tuesday,FALSE,32536,FALSE
2025-04-15,17,Tuesday,FALSE,32074,FALSE
2025-04-15,18,Tuesday,FALSE,29902,FALSE
2025-04-15,19,Tuesday,FALSE,24580,FALSE
2025-04-15,20,Monday,FALSE,14732,FALSE
2025-04-15,21,Monday,FALSE,8299,FALSE
2025-04-15,22,Monday,FALSE,5218,FALSE
2025-04-15,23,Monday,FALSE,4787,FALSE
2025-04-16,0,Wednesday,FALSE,7606,FALSE
2025-04-16,1,Wednesday,FALSE,11188,FALSE
2025-04-16,2,Wednesday,FALSE,18949,FALSE
2025-04-16,3,Wednesday,FALSE,28794,FALSE
2025-04-16,4,Wednesday,FALSE,37518,TRUE
2025-04-16,5,Wednesday,FALSE,33892,FALSE
2025-04-16,6,Wednesday,FALSE,27991,FALSE
2025-04-16,7,Wednesday,FALSE,26535,FALSE
2025-04-16,8,Wednesday,FALSE,26946,FALSE
2025-04-16,9,Wednesday,FALSE,27526,FALSE
2025-04-16,10,Wednesday,FALSE,28659,FALSE
2025-04-16,11,Wednesday,FALSE,29928,FALSE
2025-04-16,12,Wednesday,FALSE,31863,FALSE
2025-04-16,13,Wednesday,FALSE,36731,TRUE
2025-04-16,14,Wednesday,FALSE,37621,TRUE
2025-04-16,15,Wednesday,FALSE,35157,FALSE
2025-04-16,16,Wednesday,FALSE,34818,FALSE
2025-04-16,17,Wednesday,FALSE,34627,FALSE
2025-04-16,18,Wednesday,FALSE,33261,FALSE
2025-04-16,19,Wednesday,FALSE,27111,FALSE
2025-04-16,20,Tuesday,FALSE,16106,FALSE
2025-04-16,21,Tuesday,FALSE,9508,FALSE
2025-04-16,22,Tuesday,FALSE,5999,FALSE
2025-04-16,23,Tuesday,FALSE,5334,FALSE
2025-04-17,0,Thursday,FALSE,8557,FALSE
2025-04-17,1,Thursday,FALSE,12016,FALSE
2025-04-17,2,Thursday,FALSE,19260,FALSE
2025-04-17,3,Thursday,FALSE,28170,FALSE
2025-04-17,4,Thursday,FALSE,36343,FALSE
2025-04-17,5,Thursday,FALSE,34064,FALSE
2025-04-17,6,Thursday,FALSE,28368,FALSE
2025-04-17,7,Thursday,FALSE,26487,FALSE
2025-04-17,8,Thursday,FALSE,27338,FALSE
2025-04-17,9,Thursday,FALSE,28045,FALSE
2025-04-17,10,Thursday,FALSE,29179,FALSE
2025-04-17,11,Thursday,FALSE,30377,FALSE
2025-04-17,12,Thursday,FALSE,32565,FALSE
2025-04-17,13,Thursday,FALSE,36684,TRUE
2025-04-17,14,Thursday,FALSE,39059,TRUE
2025-04-17,15,Thursday,FALSE,36367,FALSE
2025-04-17,16,Thursday,FALSE,35969,FALSE
2025-04-17,17,Thursday,FALSE,36868,TRUE
2025-04-17,18,Thursday,FALSE,36358,FALSE
2025-04-17,19,Thursday,FALSE,32129,FALSE
2025-04-17,20,Wednesday,FALSE,17884,FALSE
2025-04-17,21,Wednesday,FALSE,10310,FALSE
2025-04-17,22,Wednesday,FALSE,6616,FALSE
2025-04-17,23,Wednesday,FALSE,6097,FALSE
2025-04-18,0,Friday,FALSE,9774,FALSE
2025-04-18,1,Friday,FALSE,11768,FALSE
2025-04-18,2,Friday,FALSE,17107,FALSE
2025-04-18,3,Friday,FALSE,22716,FALSE
2025-04-18,4,Friday,FALSE,29618,FALSE
2025-04-18,5,Friday,FALSE,30354,FALSE
2025-04-18,6,Friday,FALSE,28150,FALSE
2025-04-18,7,Friday,FALSE,27665,FALSE
2025-04-18,8,Friday,FALSE,28077,FALSE
2025-04-18,9,Friday,FALSE,28958,FALSE
2025-04-18,10,Friday,FALSE,31403,FALSE
2025-04-18,11,Friday,FALSE,33424,FALSE
2025-04-18,12,Friday,FALSE,35362,FALSE
2025-04-18,13,Friday,FALSE,39352,TRUE
2025-04-18,14,Friday,FALSE,42057,TRUE
2025-04-18,15,Friday,FALSE,41628,TRUE
2025-04-18,16,Friday,FALSE,39279,TRUE
2025-04-18,17,Friday,FALSE,38786,TRUE
2025-04-18,18,Friday,FALSE,41522,TRUE
2025-04-18,19,Friday,FALSE,39901,TRUE
2025-04-18,20,Thursday,FALSE,23473,FALSE
2025-04-18,21,Thursday,FALSE,15311,FALSE
2025-04-18,22,Thursday,FALSE,10851,FALSE
2025-04-18,23,Thursday,FALSE,8732,FALSE
2025-04-19,0,Saturday,TRUE,12606,FALSE
2025-04-19,1,Saturday,TRUE,10561,FALSE
2025-04-19,2,Saturday,TRUE,13146,FALSE
2025-04-19,3,Saturday,TRUE,15939,FALSE
2025-04-19,4,Saturday,TRUE,20086,FALSE
2025-04-19,5,Saturday,TRUE,25662,FALSE
2025-04-19,6,Saturday,TRUE,29288,FALSE
2025-04-19,7,Saturday,TRUE,31219,FALSE
2025-04-19,8,Saturday,TRUE,32858,FALSE
2025-04-19,9,Saturday,TRUE,34690,FALSE
2025-04-19,10,Saturday,TRUE,36422,FALSE
2025-04-19,11,Saturday,TRUE,37601,TRUE
2025-04-19,12,Saturday,TRUE,37988,TRUE
2025-04-19,13,Saturday,TRUE,41078,TRUE
2025-04-19,14,Saturday,TRUE,43244,TRUE
2025-04-19,15,Saturday,TRUE,43018,TRUE
2025-04-19,16,Saturday,TRUE,42276,TRUE
2025-04-19,17,Saturday,TRUE,42681,TRUE
2025-04-19,18,Saturday,TRUE,44490,TRUE
2025-04-19,19,Saturday,TRUE,44922,TRUE
2025-04-19,20,Friday,FALSE,34355,FALSE
2025-04-19,21,Friday,FALSE,26667,FALSE
2025-04-19,22,Friday,FALSE,20377,FALSE
2025-04-19,23,Friday,FALSE,15767,FALSE
2025-04-20,0,Sunday,TRUE,15248,FALSE
2025-04-20,1,Sunday,TRUE,11528,FALSE
2025-04-20,2,Sunday,TRUE,13058,FALSE
2025-04-20,3,Sunday,TRUE,15542,FALSE
2025-04-20,4,Sunday,TRUE,18294,FALSE
2025-04-20,5,Sunday,TRUE,24074,FALSE
2025-04-20,6,Sunday,TRUE,29969,FALSE
2025-04-20,7,Sunday,TRUE,31826,FALSE
2025-04-20,8,Sunday,TRUE,31450,FALSE
2025-04-20,9,Sunday,TRUE,31501,FALSE
2025-04-20,10,Sunday,TRUE,31858,FALSE
2025-04-20,11,Sunday,TRUE,31768,FALSE
2025-04-20,12,Sunday,TRUE,31230,FALSE
2025-04-20,13,Sunday,TRUE,31249,FALSE
2025-04-20,14,Sunday,TRUE,32147,FALSE
2025-04-20,15,Sunday,TRUE,31325,FALSE
2025-04-20,16,Sunday,TRUE,32796,FALSE
2025-04-20,17,Sunday,TRUE,31406,FALSE
2025-04-20,18,Sunday,TRUE,29193,FALSE
2025-04-20,19,Sunday,TRUE,24500,FALSE
2025-04-20,20,Saturday,TRUE,38172,TRUE
2025-04-20,21,Saturday,TRUE,30648,FALSE
2025-04-20,22,Saturday,TRUE,24397,FALSE
2025-04-20,23,Saturday,TRUE,19096,FALSE
2025-04-21,0,Monday,FALSE,8087,FALSE
2025-04-21,1,Monday,FALSE,11645,FALSE
2025-04-21,2,Monday,FALSE,20148,FALSE
2025-04-21,3,Monday,FALSE,31687,FALSE
2025-04-21,4,Monday,FALSE,38677,TRUE
2025-04-21,5,Monday,FALSE,31126,FALSE
2025-04-21,6,Monday,FALSE,26190,FALSE
2025-04-21,7,Monday,FALSE,23773,FALSE
2025-04-21,8,Monday,FALSE,24261,FALSE
2025-04-21,9,Monday,FALSE,25415,FALSE
2025-04-21,10,Monday,FALSE,28194,FALSE
2025-04-21,11,Monday,FALSE,29269,FALSE
2025-04-21,12,Monday,FALSE,29739,FALSE
2025-04-21,13,Monday,FALSE,32691,FALSE
2025-04-21,14,Monday,FALSE,32329,FALSE
2025-04-21,15,Monday,FALSE,28182,FALSE
2025-04-21,16,Monday,FALSE,27150,FALSE
2025-04-21,17,Monday,FALSE,25403,FALSE
2025-04-21,18,Monday,FALSE,25227,FALSE
2025-04-21,19,Monday,FALSE,19516,FALSE
2025-04-21,20,Sunday,TRUE,17757,FALSE
2025-04-21,21,Sunday,TRUE,10023,FALSE
2025-04-21,22,Sunday,TRUE,6550,FALSE
2025-04-21,23,Sunday,TRUE,5778,FALSE
2025-04-22,0,Tuesday,FALSE,6621,FALSE
2025-04-22,1,Tuesday,FALSE,11108,FALSE
2025-04-22,2,Tuesday,FALSE,20338,FALSE
2025-04-22,3,Tuesday,FALSE,33168,FALSE
2025-04-22,4,Tuesday,FALSE,40612,TRUE
2025-04-22,5,Tuesday,FALSE,33521,FALSE
2025-04-22,6,Tuesday,FALSE,27265,FALSE
2025-04-22,7,Tuesday,FALSE,25028,FALSE
2025-04-22,8,Tuesday,FALSE,24772,FALSE
2025-04-22,9,Tuesday,FALSE,26436,FALSE
2025-04-22,10,Tuesday,FALSE,29050,FALSE
2025-04-22,11,Tuesday,FALSE,29787,FALSE
2025-04-22,12,Tuesday,FALSE,31017,FALSE
2025-04-22,13,Tuesday,FALSE,34731,FALSE
2025-04-22,14,Tuesday,FALSE,34803,FALSE
2025-04-22,15,Tuesday,FALSE,30304,FALSE
2025-04-22,16,Tuesday,FALSE,31283,FALSE
2025-04-22,17,Tuesday,FALSE,31284,FALSE
2025-04-22,18,Tuesday,FALSE,29529,FALSE
2025-04-22,19,Tuesday,FALSE,23287,FALSE
2025-04-22,20,Monday,FALSE,12678,FALSE
2025-04-22,21,Monday,FALSE,7337,FALSE
2025-04-22,22,Monday,FALSE,4614,FALSE
2025-04-22,23,Monday,FALSE,4267,FALSE
2025-04-23,0,Wednesday,FALSE,7387,FALSE
2025-04-23,1,Wednesday,FALSE,11574,FALSE
2025-04-23,2,Wednesday,FALSE,20982,FALSE
2025-04-23,3,Wednesday,FALSE,34276,FALSE
2025-04-23,4,Wednesday,FALSE,40956,TRUE
2025-04-23,5,Wednesday,FALSE,34383,FALSE
2025-04-23,6,Wednesday,FALSE,28138,FALSE
2025-04-23,7,Wednesday,FALSE,26250,FALSE
2025-04-23,8,Wednesday,FALSE,26298,FALSE
2025-04-23,9,Wednesday,FALSE,27380,FALSE
2025-04-23,10,Wednesday,FALSE,30149,FALSE
2025-04-23,11,Wednesday,FALSE,31036,FALSE
2025-04-23,12,Wednesday,FALSE,32518,FALSE
2025-04-23,13,Wednesday,FALSE,36656,FALSE
2025-04-23,14,Wednesday,FALSE,36090,FALSE
2025-04-23,15,Wednesday,FALSE,33828,FALSE
2025-04-23,16,Wednesday,FALSE,34920,FALSE
2025-04-23,17,Wednesday,FALSE,34441,FALSE
2025-04-23,18,Wednesday,FALSE,31832,FALSE
2025-04-23,19,Wednesday,FALSE,26044,FALSE
2025-04-23,20,Tuesday,FALSE,15230,FALSE
2025-04-23,21,Tuesday,FALSE,8948,FALSE
2025-04-23,22,Tuesday,FALSE,5894,FALSE
2025-04-23,23,Tuesday,FALSE,5043,FALSE
2025-04-24,0,Thursday,FALSE,8460,FALSE
2025-04-24,1,Thursday,FALSE,12653,FALSE
2025-04-24,2,Thursday,FALSE,21566,FALSE
2025-04-24,3,Thursday,FALSE,34007,FALSE
2025-04-24,4,Thursday,FALSE,41159,TRUE
2025-04-24,5,Thursday,FALSE,35184,FALSE
2025-04-24,6,Thursday,FALSE,29631,FALSE
2025-04-24,7,Thursday,FALSE,27894,FALSE
2025-04-24,8,Thursday,FALSE,27958,FALSE
2025-04-24,9,Thursday,FALSE,29097,FALSE
2025-04-24,10,Thursday,FALSE,32140,FALSE
2025-04-24,11,Thursday,FALSE,32753,FALSE
2025-04-24,12,Thursday,FALSE,34281,FALSE
2025-04-24,13,Thursday,FALSE,37886,TRUE
2025-04-24,14,Thursday,FALSE,39401,TRUE
2025-04-24,15,Thursday,FALSE,35898,FALSE
2025-04-24,16,Thursday,FALSE,36136,FALSE
2025-04-24,17,Thursday,FALSE,37077,TRUE
2025-04-24,18,Thursday,FALSE,37126,TRUE
2025-04-24,19,Thursday,FALSE,30946,FALSE
2025-04-24,20,Wednesday,FALSE,17861,FALSE
2025-04-24,21,Wednesday,FALSE,10070,FALSE
2025-04-24,22,Wednesday,FALSE,6417,FALSE
2025-04-24,23,Wednesday,FALSE,5801,FALSE
2025-04-25,0,Friday,FALSE,9756,FALSE
2025-04-25,1,Friday,FALSE,13451,FALSE
2025-04-25,2,Friday,FALSE,21644,FALSE
2025-04-25,3,Friday,FALSE,33480,FALSE
2025-04-25,4,Friday,FALSE,40134,TRUE
2025-04-25,5,Friday,FALSE,34183,FALSE
2025-04-25,6,Friday,FALSE,29655,FALSE
2025-04-25,7,Friday,FALSE,28618,FALSE
2025-04-25,8,Friday,FALSE,29799,FALSE
2025-04-25,9,Friday,FALSE,31101,FALSE
2025-04-25,10,Friday,FALSE,34769,FALSE
2025-04-25,11,Friday,FALSE,34763,FALSE
2025-04-25,12,Friday,FALSE,36793,TRUE
2025-04-25,13,Friday,FALSE,41090,TRUE
2025-04-25,14,Friday,FALSE,44876,TRUE
2025-04-25,15,Friday,FALSE,44771,TRUE
2025-04-25,16,Friday,FALSE,42338,TRUE
2025-04-25,17,Friday,FALSE,42393,TRUE
2025-04-25,18,Friday,FALSE,45374,TRUE
2025-04-25,19,Friday,FALSE,43926,TRUE
2025-04-25,20,Thursday,FALSE,23309,FALSE
2025-04-25,21,Thursday,FALSE,14803,FALSE
2025-04-25,22,Thursday,FALSE,10027,FALSE
2025-04-25,23,Thursday,FALSE,8077,FALSE
2025-04-26,0,Saturday,TRUE,14601,FALSE
2025-04-26,1,Saturday,TRUE,12210,FALSE
2025-04-26,2,Saturday,TRUE,14976,FALSE
2025-04-26,3,Saturday,TRUE,19047,FALSE
2025-04-26,4,Saturday,TRUE,24595,FALSE
2025-04-26,5,Saturday,TRUE,29530,FALSE
2025-04-26,6,Saturday,TRUE,32163,FALSE
2025-04-26,7,Saturday,TRUE,34394,FALSE
2025-04-26,8,Saturday,TRUE,36332,FALSE
2025-04-26,9,Saturday,TRUE,38530,TRUE
2025-04-26,10,Saturday,TRUE,36504,FALSE
2025-04-26,11,Saturday,TRUE,37529,TRUE
2025-04-26,12,Saturday,TRUE,39031,TRUE
2025-04-26,13,Saturday,TRUE,40318,TRUE
2025-04-26,14,Saturday,TRUE,43334,TRUE
2025-04-26,15,Saturday,TRUE,53341,TRUE
2025-04-26,16,Saturday,TRUE,45780,TRUE
2025-04-26,17,Saturday,TRUE,45490,TRUE
2025-04-26,18,Saturday,TRUE,47900,TRUE
2025-04-26,19,Saturday,TRUE,48211,TRUE
2025-04-26,20,Friday,FALSE,37395,TRUE
2025-04-26,21,Friday,FALSE,29588,FALSE
2025-04-26,22,Friday,FALSE,23267,FALSE
2025-04-26,23,Friday,FALSE,18245,FALSE
2025-04-27,0,Sunday,TRUE,15416,FALSE
2025-04-27,1,Sunday,TRUE,13473,FALSE
2025-04-27,2,Sunday,TRUE,15335,FALSE
2025-04-27,3,Sunday,TRUE,18531,FALSE
2025-04-27,4,Sunday,TRUE,20859,FALSE
2025-04-27,5,Sunday,TRUE,25281,FALSE
2025-04-27,6,Sunday,TRUE,29801,FALSE
2025-04-27,7,Sunday,TRUE,30361,FALSE
2025-04-27,8,Sunday,TRUE,30792,FALSE
2025-04-27,9,Sunday,TRUE,32266,FALSE
2025-04-27,10,Sunday,TRUE,33968,FALSE
2025-04-27,11,Sunday,TRUE,34165,FALSE
2025-04-27,12,Sunday,TRUE,33978,FALSE
2025-04-27,13,Sunday,TRUE,33478,FALSE
2025-04-27,14,Sunday,TRUE,33824,FALSE
2025-04-27,15,Sunday,TRUE,32115,FALSE
2025-04-27,16,Sunday,TRUE,32459,FALSE
2025-04-27,17,Sunday,TRUE,31535,FALSE
2025-04-27,18,Sunday,TRUE,29341,FALSE
2025-04-27,19,Sunday,TRUE,23669,FALSE
2025-04-27,20,Saturday,TRUE,41926,TRUE
2025-04-27,21,Saturday,TRUE,33118,FALSE
2025-04-27,22,Saturday,TRUE,25589,FALSE
2025-04-27,23,Saturday,TRUE,19589,FALSE
