scenario,date,hour,is_peak,base_demand_orders,demand_orders,active_workers,total_capacity,fulfilled_orders,unfilled_orders,fulfillment_rate,utilization,wait_pressure_index,service_quality_score,avg_worker_earnings,platform_revenue,worker_cost,platform_margin
surge_pricing,2025-04-15,10,FALSE,27935,24742,6712.947905056355,15147.298833613553,15147.298833613553,9594.701166386447,0.6122099601331159,1,1.633426545008456,0.36657345499154403,70.87934094837156,309004.8962057165,172679.2067031945,136325.68950252197
surge_pricing,2025-04-15,11,FALSE,28755,25469,7289.156956415108,16436.921333052236,16436.921333052236,9032.078666947764,0.6453697174232297,1,1.5494994156104878,0.45050058438951224,70.6159257050663,335313.1951942656,187380.9031967955,147932.29199747008
surge_pricing,2025-04-15,12,FALSE,30707,27198,8761.59141129166,19721.460204449424,19721.460204449424,7476.539795550576,0.7251070006783376,1,1.3791068063947804,0.6208931936052196,69.87078280512169,402317.78817076824,224824.64633072342,177493.14184004482
surge_pricing,2025-04-15,13,FALSE,33594,29755,11141.36823606362,24989.45885444944,24989.45885444944,4765.54114555056,0.8398406605427471,1,1.190702054546573,0.809297945453427,68.4085476267793,509784.96063076856,284879.8309407236,224905.12969004497
surge_pricing,2025-04-15,14,FALSE,33844,29976,11355.51661268367,25460.597197226092,25460.597197226092,4515.402802773908,0.8493660660937448,1,1.1773486602767456,0.8226513397232544,68.25905924916103,519396.18282341224,290250.80804837745,229145.37477503478
surge_pricing,2025-04-15,15,FALSE,31421,27830,9331.027869890591,20986.958246226255,20986.958246226255,6843.041753773745,0.7541127648661967,1,1.326061627106168,0.673938372893832,69.55199970590272,428133.9482230156,239251.3240069793,188882.6242160363
surge_pricing,2025-04-15,16,FALSE,32536,28818,10247.217419401624,23016.767145435595,23016.767145435595,5801.232854564405,0.7986941198360606,1,1.2520437739109176,0.7479562260890824,68.99927301207975,469542.04976688616,262391.1454579658,207150.90430892038
surge_pricing,2025-04-15,17,FALSE,32074,28408,9863.95355715675,22168.64085570673,22168.64085570673,6239.35914429327,0.7803661241800454,1,1.281449782370718,0.718550217629282,69.23669682192579,452240.27345641726,252722.50575505669,199517.76770136057
surge_pricing,2025-04-15,18,FALSE,29902,26485,8138.35291495713,18333.254289829834,18333.254289829834,8151.745710170166,0.6922127351266693,1,1.444642592160643,0.555357407839357,70.19950725908767,373998.38751252857,208999.0989040601,164999.28860846846
surge_pricing,2025-04-15,19,FALSE,24580,21771,4656.5611823825775,10528.504863152162,10528.504863152162,11242.495136847838,0.4836022627877526,1,2.067814973063698,0,71.70901426455029,214781.4992083041,120024.95543993465,94756.54376836945
surge_pricing,2025-04-15,20,FALSE,14732,13048,21647.772511014475,49157.92619848475,13048,0,1,0.26543023697371093,0.26543023697371093,1,16.093359660069193,266179.2,148747.19999999998,117432.00000000003
surge_pricing,2025-04-15,21,FALSE,8299,7351,21647.772511014475,49157.92619848475,7351,0,1,0.14953844819081463,0.14953844819081463,1,9.066698870414518,149960.4,83801.4,66159
surge_pricing,2025-04-15,22,FALSE,5218,4622,21647.772511014475,49157.92619848475,4622,0,1,0.09402349442768945,0.09402349442768945,1,5.700759376827085,94288.8,52690.799999999996,41598.00000000001
surge_pricing,2025-04-15,23,FALSE,4787,4240,21647.772511014475,49157.92619848475,4240,0,1,0.08625262145681595,0.08625262145681595,1,5.229601851524629,86496,48336,38160
surge_pricing,2025-04-16,0,FALSE,7606,6737,21647.772511014475,49157.92619848475,6737,0,1,0.13704809215909647,0.13704809215909647,1,8.309393319273923,137434.8,76801.8,60632.999999999985
surge_pricing,2025-04-16,1,FALSE,11188,9909,21647.772511014475,49157.92619848475,9909,0,1,0.20157481745650688,0.20157481745650688,1,12.221727534612633,202143.6,112962.59999999999,89181.00000000001
surge_pricing,2025-04-16,2,FALSE,18949,16783,21647.772511014475,49157.92619848475,16783,0,1,0.3414098457334297,0.3414098457334297,1,20.70009619673063,342373.2,191326.19999999998,151047.00000000003
surge_pricing,2025-04-16,3,FALSE,28794,25503,7317.225656488085,16499.684743407117,16499.684743407117,9003.315256592883,0.6469703463673732,1,1.545665895840246,0.45433410415975395,70.60271118587633,336593.56876550516,188096.40607484113,148497.16269066403
surge_pricing,2025-04-16,4,TRUE,37518,33230,16052.022845218067,35671.5695124959,33230,0,1,0.9315541887877793,0.9315541887877793,1,60.00189123388827,677892,378822,299070
surge_pricing,2025-04-16,5,FALSE,33892,30019,11396.742638283707,25551.235507893634,25551.235507893634,4467.764492106366,0.8511687767045416,1,1.1748551255271442,0.8251448744728558,68.22991360464704,521245.2043610301,291284.0847899874,229961.11957104265
surge_pricing,2025-04-16,6,FALSE,27991,24792,6751.43303725425,15233.50151424509,15233.50151424509,9558.49848575491,0.6144523037368945,1,1.6274656208762381,0.37253437912376186,70.86220440555681,310763.43089059985,173661.91726239404,137101.5136282058
surge_pricing,2025-04-16,7,FALSE,26535,23502,5794.085983198486,13086.419713530759,13086.419713530759,10415.580286469241,0.5568215349132312,1,1.7959075525982104,0.20409244740178956,71.27015437331471,266962.96215602744,149185.18473425065,117777.77742177679
surge_pricing,2025-04-16,8,FALSE,26946,23866,6055.049511294674,13672.239859671043,13672.239859671043,10193.760140328957,0.5728752140983425,1,1.7455808444670031,0.2544191555329969,71.16264270348603,278913.69313728926,155863.5344002499,123050.15873703937
surge_pricing,2025-04-16,9,FALSE,27526,24380,6435.830442693657,14526.305999047694,14526.305999047694,9853.694000952306,0.5958287940544583,1,1.6783344644948472,0.32166553550515276,71.00086648331968,296336.642380573,165599.88838914369,130736.75399142929
surge_pricing,2025-04-16,10,FALSE,28659,25384,7220.316308363282,16282.966070457252,16282.966070457252,9101.0339295427475,0.6414657292175091,1,1.5589297361526206,0.44107026384737935,70.64818179576194,332172.50783732795,185625.81320321266,146546.6946341153
surge_pricing,2025-04-16,11,FALSE,29928,26508,8158.148050877701,18377.394022558816,18377.394022558816,8130.605977441184,0.6932772756359897,1,1.4424243158448153,0.5575756841551847,70.18937699006337,374898.8380601998,209502.2918571705,165396.5462030293
surge_pricing,2025-04-16,12,FALSE,31863,28222,9690.573945868897,21784.492965988644,21784.492965988644,6437.507034011356,0.7718975609803927,1,1.2955086925393218,0.7044913074606782,69.34113432083024,444403.6565061683,248343.21981227052,196060.4366938978
surge_pricing,2025-04-16,13,TRUE,36731,32533,13878.979816866304,30968.289371879404,30968.289371879404,1564.710628120596,0.9519038936427444,1,1.0505262208490413,0.9494737791509587,66.24101565122595,631753.1031863397,353038.4988394252,278714.6043469145
surge_pricing,2025-04-16,14,TRUE,37621,33321,16230.961796480324,36086.76342811227,33321,0,1,0.9233579527401539,0.9233579527401539,1,59.5648109889355,679748.4,379859.39999999997,299889.00000000006
surge_pricing,2025-04-16,15,FALSE,35157,31139,12493.937414026588,27955.84600406608,27955.84600406608,3183.1539959339207,0.8977759723840226,1,1.1138636260720187,0.8861363739279813,67.40902845747887,570299.258482948,318696.6444463533,251602.61403659463
surge_pricing,2025-04-16,16,FALSE,34818,30839,12198.10908719577,27309.006366582278,27309.006366582278,3529.993633417722,0.8855347568527604,1,1.1292611523844138,0.8707388476155862,67.63912007215562,557103.7298782784,311322.67257903796,245781.0572992405
surge_pricing,2025-04-16,17,FALSE,34627,30670,12031.958404137102,26945.21580437066,26945.21580437066,3724.7841956293414,0.8785528465722419,1,1.1382354560702816,0.8617645439297184,67.76546905258628,549682.4024091614,307175.4601698255,242506.9422393359
surge_pricing,2025-04-16,18,FALSE,33261,29460,10857.707887732478,24364.586032362615,24364.586032362615,5095.413967637385,0.8270395801888193,1,1.209131973794643,0.7908680262053569,68.60170697232674,497037.5550601973,277756.2807689338,219281.2742912635
surge_pricing,2025-04-16,19,FALSE,27111,24013,6161.897534351898,13911.981011588017,13911.981011588017,10101.018988411983,0.5793520597837845,1,1.7260661856854402,0.27393381431455976,71.11784355508176,283804.41263639554,158596.58353210337,125207.82910429218
surge_pricing,2025-04-16,20,FALSE,16106,14265,21647.772511014475,49157.92619848475,14265,0,1,0.29018718044374514,0.29018718044374514,1,17.594403399056333,291006,162621,128385
surge_pricing,2025-04-16,21,FALSE,9508,8421,21647.772511014475,49157.92619848475,8421,0,1,0.17130502954902052,0.17130502954902052,1,10.386433299926628,171788.4,95999.4,75789
surge_pricing,2025-04-16,22,FALSE,5999,5313,21647.772511014475,49157.92619848475,5313,0,1,0.10808023061322243,0.10808023061322243,1,6.5530364710260285,108385.2,60568.2,47817
surge_pricing,2025-04-16,23,FALSE,5334,4724,21647.772511014475,49157.92619848475,4724,0,1,0.09609843956650908,0.09609843956650908,1,5.826565836462819,96369.59999999999,53853.6,42515.99999999999
surge_pricing,2025-04-17,0,FALSE,8557,7579,21647.772511014475,49157.92619848475,7579,0,1,0.1541765608540585,0.1541765608540585,1,9.347913309600276,154611.6,86400.59999999999,68211.00000000001
surge_pricing,2025-04-17,1,FALSE,12016,10643,21647.772511014475,49157.92619848475,10643,0,1,0.21650628541624814,0.21650628541624814,1,13.127040685324681,217117.19999999998,121330.2,95786.99999999999
surge_pricing,2025-04-17,2,FALSE,19260,17059,2412.685081727519,5465.0056081606535,5465.0056081606535,11593.994391839347,0.3203590836602763,1,3.121497254188823,0,72.45127433132996,111486.11440647734,62301.06393303145,49185.05047344589
surge_pricing,2025-04-17,3,FALSE,28170,24951,6875.3116830467125,15510.911406180297,15510.911406180297,9440.088593819703,0.6216548998509197,1,1.6086095359978856,0.3913904640021144,70.80660700839574,316422.59268607805,176824.3900304554,139598.20265562265
surge_pricing,2025-04-17,4,FALSE,36343,32190,13536.225907706552,30225.365741873713,30225.365741873713,1964.634258126287,0.9389675595487329,1,1.064999519771055,0.9350004802289451,66.54431838925058,616597.4611342237,344569.1694573603,272028.29167686345
surge_pricing,2025-04-17,5,FALSE,34064,30171,11544.744910668196,25876.463431810393,25876.463431810393,4294.536568189607,0.8576601183855488,1,1.1659630412597364,0.8340369587402636,68.12429173478539,527879.854008932,294991.6831226385,232888.17088629352
surge_pricing,2025-04-17,6,FALSE,28368,25126,7013.856124077268,15821.043682985417,15821.043682985417,9304.956317014583,0.6296682194931711,1,1.5881379574864272,0.41186204251357283,70.7436281643516,322749.29113290255,180359.89798603376,142389.3931468688
surge_pricing,2025-04-17,7,FALSE,26487,23460,5764.094992642979,13019.069779986583,13019.069779986583,10440.930220013417,0.5549475609542448,1,1.8019720607123266,0.19802793928767337,71.2823395586955,265589.0235117263,148417.39549184704,117171.62801987925
surge_pricing,2025-04-17,8,FALSE,27338,24214,6310.820651825778,14246.014387723339,14246.014387723339,9967.985612276661,0.5883379197044412,1,1.6997034637889095,0.30029653621109054,71.05463184316166,290618.6935095561,162404.56402004603,128214.12948951009
surge_pricing,2025-04-17,9,FALSE,28045,24840,6788.666016862974,15316.890379521923,15316.890379521923,9523.109620478077,0.6166219959549889,1,1.6217390987670772,0.3782609012329228,70.84556435825031,312464.56374224724,174612.5503265499,137852.01341569732
surge_pricing,2025-04-17,10,FALSE,29179,25844,7597.431793071614,17125.938534747558,17125.938534747558,8718.061465252442,0.6626659392798158,1,1.5090559823955918,0.4909440176044082,70.46877542791344,349369.1461088502,195235.69929612215,154133.44681272804
surge_pricing,2025-04-17,11,FALSE,30377,26905,8503.567952781672,19147.120601199807,19147.120601199807,7757.879398800193,0.711656591756172,1,1.4051721175409562,0.5948278824590438,70.00935773486457,390601.26026447606,218277.17485367777,172324.0854107983
surge_pricing,2025-04-17,12,FALSE,32565,28843,10271.433180491913,23070.30450615765,23070.30450615765,5772.695493842351,0.7998580073556028,1,1.2502219028925938,0.7497780971074062,68.9839625802011,470634.211925616,263001.4713701972,207632.74055541883
surge_pricing,2025-04-17,13,TRUE,36684,32492,13837.427573821555,30878.317560496947,30878.317560496947,1613.6824395030526,0.9503360076479425,1,1.0522594029399923,0.9477405970600077,66.27829443913015,629917.6782341377,352012.8201896652,277904.8580444725
surge_pricing,2025-04-17,14,TRUE,39059,34595,17498.83291851607,39036.86278683493,34595,0,1,0.886213633224314,0.886213633224314,1,57.62589062722282,705738,394383,311355
surge_pricing,2025-04-17,15,FALSE,36367,32211,13557.407743967913,30271.328001317062,30271.328001317062,1939.6719986829376,0.9397823104317489,1,1.0640762109478166,0.9359237890521834,66.5258507867162,617535.091226868,345093.13921501447,272441.9520118535
surge_pricing,2025-04-17,16,FALSE,35969,31858,13206.533553978947,29509.130592339272,29509.130592339272,2348.869407660728,0.9262706570512672,1,1.0795980552632922,0.9204019447367078,66.82711626964678,601986.2640837211,336404.0887526677,265582.1753310534
surge_pricing,2025-04-17,17,TRUE,36868,32655,14000.1457314076,31230.497569090327,31230.497569090327,1424.5024309096734,0.9563772031569538,1,1.045612543564453,0.954387456435547,66.13150467720484,637102.1504094426,356027.6722876297,281074.4781218129
surge_pricing,2025-04-17,18,FALSE,36358,32203,13549.464228968003,30254.09221597072,30254.09221597072,1948.9077840292812,0.9394805519973518,1,1.0644179891472823,0.9355820108527177,66.53278066809834,617183.4812058026,344896.65126206615,272286.8299437365
surge_pricing,2025-04-17,19,FALSE,32129,28457,9909.323439889495,22269.116278127243,22269.116278127243,6187.883721872757,0.7825531952815562,1,1.27786840055034,0.72213159944966,69.20906595335464,454289.97207379574,253867.92557065055,200422.0465031452
surge_pricing,2025-04-17,20,FALSE,17884,15840,21647.772511014475,49157.92619848475,15840,0,1,0.32222677449904824,0.32222677449904824,1,19.53700314343164,323136,180576,142560
surge_pricing,2025-04-17,21,FALSE,10310,9132,21647.772511014475,49157.92619848475,9132,0,1,0.18576861772255734,0.18576861772255734,1,11.263378327387482,186292.8,104104.8,82187.99999999999
surge_pricing,2025-04-17,22,FALSE,6616,5860,21647.772511014475,49157.92619848475,5860,0,1,0.1192076324851277,0.1192076324851277,1,7.2277044457392305,119544,66804,52740
surge_pricing,2025-04-17,23,FALSE,6097,5400,21647.772511014475,49157.92619848475,5400,0,1,0.10985003676103917,0.10985003676103917,1,6.66034198071533,110160,61560,48600
surge_pricing,2025-04-18,0,FALSE,9774,8657,21647.772511014475,49157.92619848475,8657,0,1,0.17610588300746594,0.17610588300746594,1,10.677514912417152,176602.8,98689.8,77912.99999999999
surge_pricing,2025-04-18,1,FALSE,11768,10423,21647.772511014475,49157.92619848475,10423,0,1,0.2120309135482058,0.2120309135482058,1,12.85569341944368,212629.19999999998,118822.2,93806.99999999999
surge_pricing,2025-04-18,2,FALSE,17107,15152,21647.772511014475,49157.92619848475,15152,0,1,0.30823106611171586,0.30823106611171586,1,18.68842623922198,309100.8,172732.8,136368
surge_pricing,2025-04-18,3,FALSE,22716,20120,3733.207596281164,8447.481305891632,8447.481305891632,11672.518694108368,0.4198549356804986,1,2.381775025174363,0,72.0327146425113,172328.61864018926,96301.28688716459,76027.33175302467
surge_pricing,2025-04-18,4,FALSE,29618,26233,7923.652610193017,17854.31518902248,17854.31518902248,8378.68481097752,0.6806051610194214,1,1.4692806597325592,0.5307193402674408,70.30811252261306,364228.02985605854,203539.19315485624,160688.8367012023
surge_pricing,2025-04-18,5,FALSE,30354,26885,8485.712978349513,19107.35649003886,19107.35649003886,7777.643509961141,0.7107069551809135,1,1.4070496886377672,0.5929503113622328,70.01881561145315,389790.0723967927,217823.863986443,171966.2084103497
surge_pricing,2025-04-18,6,FALSE,28150,24933,6861.40553441853,15479.775421912733,15479.775421912733,9453.224578087267,0.6208549080300297,1,1.6106822819086606,0.3893177180913394,70.81288158725944,315787.41860701976,176469.43980980516,139317.9787972146
surge_pricing,2025-04-18,7,FALSE,27665,24503,6529.222574940406,14735.642656818549,14735.642656818549,9767.357343181451,0.6013811638092702,1,1.6628389117906475,0.33716108820935253,70.96027424173492,300607.1101990984,167986.32628773147,132620.78391136695
surge_pricing,2025-04-18,8,FALSE,28077,24868,6810.78648707285,15366.428236143456,15366.428236143456,9501.571763856544,0.6179197457030503,1,1.6183331362266637,0.38166686377333625,70.83564980281574,313475.1360173265,175177.2818920354,138297.8541252911
surge_pricing,2025-04-18,9,FALSE,28958,25649,7435.898433403903,16764.98361289776,16764.98361289776,8884.016387102241,0.6536310816366236,1,1.529915005718677,0.470084994281323,70.54643689095504,342005.66570311424,191120.81318703445,150884.8525160798
surge_pricing,2025-04-18,10,FALSE,31403,27814,9316.495010121778,20954.696718576342,20954.696718576342,6859.303281423658,0.753386665656732,1,1.3273396591487236,0.6726603408512764,69.56036386027803,427475.8130589574,238883.5425917703,188592.2704671871
surge_pricing,2025-04-18,11,FALSE,33424,29604,10996.320926680137,24670.048342650047,24670.048342650047,4933.951657349953,0.8333349663102975,1,1.1999976485177795,0.8000023514822205,68.50800172502295,503268.98619006097,281238.5511062105,222030.43508385046
surge_pricing,2025-04-18,12,FALSE,35362,31321,12673.352801320912,28347.581120952866,28347.581120952866,2973.4188790471344,0.9050662852703575,1,1.104891449692311,0.895108550307689,67.2662347713968,578290.6548674384,323162.4247788627,255128.23008857568
surge_pricing,2025-04-18,13,TRUE,39352,34855,17722.628635226458,39559.59964494144,34855,0,1,0.8810756507354335,0.8810756507354335,1,57.339129244045985,711042,397347,313695
surge_pricing,2025-04-18,14,TRUE,42057,37250,19095.419203944526,42788.41853035037,37250,0,1,0.8705626727844148,0.8705626727844148,1,56.65146078555644,759900,424650,335250
surge_pricing,2025-04-18,15,TRUE,41628,36871,18933.63707559307,42405.32941711883,36871,0,1,0.8694897671309058,0.8694897671309058,1,56.613041797860944,752168.4,420329.39999999997,331839.00000000006
surge_pricing,2025-04-18,16,TRUE,39279,34790,17668.89167516685,39434.012046101474,34790,0,1,0.8822333360178453,0.8822333360178453,1,57.404115526587724,709716,396606,313110
surge_pricing,2025-04-18,17,TRUE,38786,34353,17281.408173705644,38529.69282332632,34353,0,1,0.8915980762556793,0.8915980762556793,1,57.919011955583386,700801.2,391624.2,309176.99999999994
surge_pricing,2025-04-18,18,TRUE,41522,36777,18891.400544407672,42305.45400823563,36777,0,1,0.8693205370834832,0.8693205370834832,1,56.60864456269574,750250.7999999999,419257.8,330992.99999999994
surge_pricing,2025-04-18,19,TRUE,39901,35341,18089.068462063962,40417.31624875938,35341,0,1,0.8744024413319329,0.8744024413319329,1,56.9565055923355,720956.4,402887.39999999997,318069.00000000006
surge_pricing,2025-04-18,20,FALSE,23473,20790,4089.400904308908,9250.721100278475,9250.721100278475,11539.278899721525,0.4449601298835245,1,2.2473923680797334,0,71.91107053559374,188714.71044568092,105458.22054317461,83256.4899025063
surge_pricing,2025-04-18,21,FALSE,15311,13561,21647.772511014475,49157.92619848475,13561,0,1,0.2758659904660097,0.2758659904660097,1,16.726092148237147,276644.39999999997,154595.4,122048.99999999997
surge_pricing,2025-04-18,22,FALSE,10851,9611,21647.772511014475,49157.92619848475,9611,0,1,0.19551272283524954,0.19551272283524954,1,11.854175329010195,196064.4,109565.4,86499
surge_pricing,2025-04-18,23,FALSE,8732,7734,21647.772511014475,49157.92619848475,7734,0,1,0.1573296637610883,0.1573296637610883,1,9.53908979238007,157773.6,88167.59999999999,69606.00000000001
surge_pricing,2025-04-19,0,FALSE,12606,11165,21647.772511014475,49157.92619848475,11165,0,1,0.22712512230314857,0.22712512230314857,1,13.770873743460497,227766,127281,100485
surge_pricing,2025-04-19,1,FALSE,10561,9354,21647.772511014475,49157.92619848475,9354,0,1,0.1902846747894001,0.1902846747894001,1,11.537192386594667,190821.6,106635.59999999999,84186.00000000001
surge_pricing,2025-04-19,2,FALSE,13146,11644,21647.772511014475,49157.92619848475,11644,0,1,0.23686922741584077,0.23686922741584077,1,14.361670745083206,237537.59999999998,132741.6,104795.99999999997
surge_pricing,2025-04-19,3,FALSE,15939,14117,21647.772511014475,49157.92619848475,14117,0,1,0.28717647573251665,0.28717647573251665,1,17.411860692918207,287986.8,160933.8,127053
surge_pricing,2025-04-19,4,FALSE,20086,17790,2685.3473217729606,6081.388521912169,6081.388521912169,11708.61147808783,0.3418430872350854,1,2.925318771510802,0,72.36880871033824,124060.32584700825,69327.82914979872,54732.49669720953
surge_pricing,2025-04-19,5,FALSE,25662,22729,5264.74102278475,11896.950403342338,11896.950403342338,10832.049596657662,0.5234260373682229,1,1.910489598545733,0.08951040145426692,71.4802172663224,242697.7882281837,135625.23459810263,107072.55363008106
surge_pricing,2025-04-19,6,FALSE,29288,25941,7677.773581877347,17305.396352671734,17305.396352671734,8635.603647328266,0.6671059848375828,1,1.4990121850630158,0.5009878149369842,70.42968636607418,353030.0855945034,197281.51842045775,155748.56717404563
surge_pricing,2025-04-19,7,FALSE,31219,27651,9168.44737420793,20625.93654243704,20625.93654243704,7025.063457562959,0.7459381773692467,1,1.3405936716187006,0.6594063283812994,69.64487894314566,420769.10546571563,235135.67658378227,185633.42888193336
surge_pricing,2025-04-19,8,FALSE,32858,29103,10517.080711573986,23613.04999795089,23613.04999795089,5489.9500020491105,0.8113613716094866,1,1.2324964374583343,0.7675035625416657,68.82652950479829,481706.21995819814,269188.7699766401,212517.44998155802
surge_pricing,2025-04-19,9,FALSE,34690,30725,12086.717503521291,27065.15089558536,27065.15089558536,3659.8491044146394,0.8808836743884576,1,1.1352236726310514,0.8647763273689486,67.72405436925459,552129.0782699414,308542.7202096731,243586.35806026828
surge_pricing,2025-04-19,10,FALSE,36422,32259,13605.95981076633,30376.655819159605,30376.655819159605,1882.344180840395,0.9416490225722931,1,1.0619668008238463,0.9380331991761537,66.48338336104806,619683.7787108559,346293.8763384195,273389.90237243637
surge_pricing,2025-04-19,11,TRUE,37601,33304,16201.410137964876,36018.1786554458,33304,0,1,0.9246442003242319,0.9246442003242319,1,59.633135980313796,679401.6,379665.6,299736
surge_pricing,2025-04-19,12,TRUE,37988,33647,16578.22731322123,36893.221516317986,33647,0,1,0.9120103535853552,0.9120103535853552,1,58.991380970484435,686398.7999999999,383575.8,302822.99999999994
surge_pricing,2025-04-19,13,TRUE,41078,36383,18703.226744958814,41861.13315123107,36383,0,1,0.8691355742463945,0.8691355742463945,1,56.618563477023876,742213.2,414766.2,327446.99999999994
surge_pricing,2025-04-19,14,TRUE,43244,38302,19482.829164227383,43709.5387949114,38302,0,1,0.8762846979400996,0.8762846979400996,1,56.90583728738139,781360.7999999999,436642.8,344717.99999999994
surge_pricing,2025-04-19,15,TRUE,43018,38102,19414.638484034807,43546.991028598946,38102,0,1,0.8749628642533989,0.8749628642533989,1,56.84529688195656,777280.7999999999,434362.8,342917.99999999994
surge_pricing,2025-04-19,16,TRUE,42276,37444,19172.93332941051,42972.2779606987,37444,0,1,0.8713524573736883,0.8713524573736883,1,56.684258340590965,763857.6,426861.6,336996
surge_pricing,2025-04-19,17,TRUE,42681,37803,19308.519939774855,43294.3980213748,37803,0,1,0.8731614649390979,0.8731614649390979,1,56.76358685080926,771181.2,430954.2,340226.99999999994
surge_pricing,2025-04-19,18,TRUE,44490,39405,19825.073832958595,44528.33577671452,39405,0,1,0.8849421230920178,0.8849421230920178,1,57.30740511209664,803862,449217,354645
surge_pricing,2025-04-19,19,TRUE,44922,39788,19933.391365889416,44788.58601288385,39788,0,1,0.8883513310412304,0.8883513310412304,1,57.465348495946664,811675.2,453583.2,358091.99999999994
surge_pricing,2025-04-19,20,FALSE,34355,30429,11796.072081381726,26428.13991012277,26428.13991012277,4000.860089877231,0.8685181869309793,1,1.1513863670876354,0.8486136329123646,67.94134743302354,539134.0541665045,301280.79497539956,237853.25919110497
surge_pricing,2025-04-19,21,FALSE,26667,23619,5877.087649736921,13272.787486769796,13272.787486769796,10346.212513230204,0.5619538289838603,1,1.7795056255924555,0.2204943744075445,71.23624925814859,270764.8647301038,151309.77734917565,119455.08738092816
surge_pricing,2025-04-19,22,FALSE,20377,18048,2787.522411094094,6312.294523385579,6312.294523385579,11735.705476614421,0.3497503614464527,1,2.859182177437439,0,72.3373949686132,128770.80827706581,71960.15756659559,56810.65071047022
surge_pricing,2025-04-19,23,FALSE,15767,13965,21647.772511014475,49157.92619848475,13965,0,1,0.2840844006236874,0.2840844006236874,1,17.2243844001277,284886,159201,125685
surge_pricing,2025-04-20,0,FALSE,15248,13505,21647.772511014475,49157.92619848475,13505,0,1,0.2747268048995989,0.2747268048995989,1,16.657021935103806,275502,153957,121545
surge_pricing,2025-04-20,1,FALSE,11528,10211,21647.772511014475,49157.92619848475,10211,0,1,0.207718282475365,0.207718282475365,1,12.594213326867452,208304.4,116405.4,91899
surge_pricing,2025-04-20,2,FALSE,13058,11566,21647.772511014475,49157.92619848475,11566,0,1,0.23528250466262576,0.23528250466262576,1,14.265465805361762,235946.4,131852.4,104094
surge_pricing,2025-04-20,3,FALSE,15542,13766,21647.772511014475,49157.92619848475,13766,0,1,0.2800362233430491,0.2800362233430491,1,16.978938464171712,280826.39999999997,156932.4,123893.99999999997
surge_pricing,2025-04-20,4,FALSE,18294,16203,21647.772511014475,49157.92619848475,16203,0,1,0.3296111380813181,0.3296111380813181,1,19.984726132135282,330541.2,184714.19999999998,145827.00000000003
surge_pricing,2025-04-20,5,FALSE,24074,21323,4390.433968089951,9929.12255283177,9929.12255283177,11393.87744716823,0.46565317041841064,1,2.1475210811975236,0,71.80513745055623,202554.10007776812,113191.99710228218,89362.10297548593
surge_pricing,2025-04-20,6,FALSE,29969,26544,8189.41030295536,18447.09720291154,18447.09720291154,8096.90279708846,0.6949629747932317,1,1.438925577722359,0.5610744222776409,70.1733377352444,376320.78293939546,210296.90811319157,166023.8748262039
surge_pricing,2025-04-20,7,FALSE,31826,28189,9660.283713211527,21717.350885500087,21717.350885500087,6471.649114499913,0.7704193439107484,1,1.2979944077258891,0.7020055922741109,69.35919406461336,443033.95806420175,247577.80009470097,195456.15796950078
surge_pricing,2025-04-20,8,FALSE,31450,27856,9354.46038134878,21038.972072940138,21038.972072940138,6817.027927059862,0.7552761370239854,1,1.324019058698584,0.675980941301416,69.5384877795754,429195.0302879788,239844.28163151757,189350.74865646125
surge_pricing,2025-04-20,9,FALSE,31501,27901,9395.724205658551,21130.55436549773,21130.55436549773,6770.44563450227,0.7573403951649665,1,1.320410222911953,0.679589777088047,69.51461635879015,431063.3090561537,240888.3197666741,190174.9892894796
surge_pricing,2025-04-20,10,FALSE,31858,28217,9686.478674690998,21775.415797896017,21775.415797896017,6441.5842021039825,0.7717126483288804,1,1.2958191137147599,0.7041808862852401,69.34357923157326,444218.4822770788,248239.7400960146,195978.74218106418
surge_pricing,2025-04-20,11,FALSE,31768,28137,9612.87089873558,21612.23695434969,21612.23695434969,6524.76304565031,0.7681073659007602,1,1.30190132837393,0.69809867162607,69.38735257511425,440889.63386873365,246379.50127958646,194510.1325891472
surge_pricing,2025-04-20,12,FALSE,31230,27661,9177.271611244903,20645.537498246948,20645.537498246948,7015.4625017530525,0.7463771193466233,1,1.3398052728028393,0.6601947271971607,69.6398766000213,421168.9649642377,235359.12748001522,185809.8374842225
surge_pricing,2025-04-20,13,FALSE,31249,27678,9192.52146604638,20679.40980323879,20679.40980323879,6998.590196761212,0.7471424887361365,1,1.3384327823352629,0.6615672176647371,69.63122121699692,421859.9599860713,235745.2717569222,186114.6882291491
surge_pricing,2025-04-20,14,FALSE,32147,28473,9924.187270159297,22302.029090476346,22302.029090476346,6170.970909523654,0.7832693811848539,1,1.2766999757954243,0.7233000242045757,69.1999862482551,454961.39344571746,254243.13163143033,200718.26181428714
surge_pricing,2025-04-20,15,FALSE,31325,27745,9253.621472942756,20815.10151337449,20815.10151337449,6929.898486625509,0.7502289246125244,1,1.3329264804292589,0.6670735195707411,69.5964095069027,424628.0708728396,237292.15725246922,187335.91362037038
surge_pricing,2025-04-20,16,FALSE,32796,29048,10464.95432545688,23497.93223666294,23497.93223666294,5550.0677633370615,0.8089345991690629,1,1.2361938789949143,0.7638061210050857,68.86026198532386,479357.8176279239,267876.4274979575,211481.39012996643
